videoId,channelId,video_url
0Q7s7JiBCf0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=0Q7s7JiBCf0
0myANniR6og,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=0myANniR6og
9euPWOLtzuw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=9euPWOLtzuw
X_8LM7E_hiE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=X_8LM7E_hiE
eaCrdJjwnDQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=eaCrdJjwnDQ
xfvVIJ9dYEQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=xfvVIJ9dYEQ
TzhdZTv2mX4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=TzhdZTv2mX4
5Cs4_e2CJRo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=5Cs4_e2CJRo
U1kY6nSS2YQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=U1kY6nSS2YQ
EtCQMiZBfRM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=EtCQMiZBfRM
kxuKS_MIFCE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=kxuKS_MIFCE
jSrg1BgQzRo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=jSrg1BgQzRo
LNqRvP6Xvrw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=LNqRvP6Xvrw
ULRnn6tIYu8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ULRnn6tIYu8
oLV1Q6Fibd0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=oLV1Q6Fibd0
7loIPpOFcaQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=7loIPpOFcaQ
3DaCZBtU3hw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=3DaCZBtU3hw
BVa6QZyAVsA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=BVa6QZyAVsA
WQErLe9t1t0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=WQErLe9t1t0
ziTczu2dy4o,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ziTczu2dy4o
X0SKArvV7oI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=X0SKArvV7oI
tetNUbdpyXI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=tetNUbdpyXI
VF0MzCS9dwg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=VF0MzCS9dwg
vo1T63sF1yI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=vo1T63sF1yI
MjswQXLFgBY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=MjswQXLFgBY
-7FPGEvuyeU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=-7FPGEvuyeU
JVBbqkVEbXY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=JVBbqkVEbXY
oLnoJV771Kg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=oLnoJV771Kg
FB8pE8s4RL4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=FB8pE8s4RL4
8fV3t1haRf4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=8fV3t1haRf4
rTGzCjOJLxs,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=rTGzCjOJLxs
9yziTe6lBwk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=9yziTe6lBwk
phN08pi3YzY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=phN08pi3YzY
sPp0DW9kgng,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=sPp0DW9kgng
6Nz0RFfBqVE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=6Nz0RFfBqVE
2Nxf2ez12Wg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=2Nxf2ez12Wg
0JxJpNjI9Y0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=0JxJpNjI9Y0
7dtomip_VXc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=7dtomip_VXc
6k4MLDxgdMs,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=6k4MLDxgdMs
3pnxaphc2-o,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=3pnxaphc2-o
vg1CxKTWkcs,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=vg1CxKTWkcs
dbKdFB59YWE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=dbKdFB59YWE
6LKGf4miYt8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=6LKGf4miYt8
NWn8sgu-uhw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=NWn8sgu-uhw
-eY8LSfB4BQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=-eY8LSfB4BQ
li_ISe96K9E,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=li_ISe96K9E
UB7vH9ZyrBI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=UB7vH9ZyrBI
Ga8n2P8Eepc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Ga8n2P8Eepc
hANDWau9NvE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=hANDWau9NvE
tq07yLNwGjU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=tq07yLNwGjU
dSfB-zJRtJM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=dSfB-zJRtJM
Kc5tp5j4Fvs,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Kc5tp5j4Fvs
RdA3fzxU_n0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=RdA3fzxU_n0
LxeSC3-xMlk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=LxeSC3-xMlk
meDj1q86Ph4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=meDj1q86Ph4
Fd2c7NDYfpo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Fd2c7NDYfpo
rNEliqJFIsU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=rNEliqJFIsU
J6N9SgdGvXA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=J6N9SgdGvXA
l3aWp9Tuy4I,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=l3aWp9Tuy4I
hh4nTyXfwWw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=hh4nTyXfwWw
s1VteREPvpk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=s1VteREPvpk
IBY7BoBbr5c,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=IBY7BoBbr5c
u9I8JO6RRrk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=u9I8JO6RRrk
SwZoQZi-eYk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=SwZoQZi-eYk
vfIdLuhKTs8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=vfIdLuhKTs8
FJlHXBcDJiw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=FJlHXBcDJiw
OOpysRU5TXQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=OOpysRU5TXQ
3ZUEjX4YRZI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=3ZUEjX4YRZI
zLOMYKZGxK0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=zLOMYKZGxK0
Vnkx_hOWLio,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Vnkx_hOWLio
7QSsysGX14w,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=7QSsysGX14w
0pDEAbof_To,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=0pDEAbof_To
Ra4pDxbIK2M,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Ra4pDxbIK2M
ERMHycDc8ck,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ERMHycDc8ck
qDRS_vGFjsw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=qDRS_vGFjsw
wE3TmHxyRdA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=wE3TmHxyRdA
vMJVzDf0KeU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=vMJVzDf0KeU
W4CLRHk2IQg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=W4CLRHk2IQg
FhOxEApUyl0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=FhOxEApUyl0
wbh51O3QrE4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=wbh51O3QrE4
HlSEUvApDZE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=HlSEUvApDZE
CYVBHA_9_zM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=CYVBHA_9_zM
c0oAh_tVezw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=c0oAh_tVezw
UD9xn8Vik9s,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=UD9xn8Vik9s
W1hLxNNVkH4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=W1hLxNNVkH4
FIKMnHyWd8Q,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=FIKMnHyWd8Q
_qhTF-gB-JE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=_qhTF-gB-JE
HXIjoBC1JMo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=HXIjoBC1JMo
q-06nPl8cIo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=q-06nPl8cIo
mvCzelz7XQ8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=mvCzelz7XQ8
Qv3LO_wtTNE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Qv3LO_wtTNE
JRDGId6N49E,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=JRDGId6N49E
5aeNvlOgZjA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=5aeNvlOgZjA
IB6MQgGhuis,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=IB6MQgGhuis
hMK2NJ-q9nc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=hMK2NJ-q9nc
fHM69E1EzvE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=fHM69E1EzvE
7tNGkNuzxqo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=7tNGkNuzxqo
DxQER-U3gFU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=DxQER-U3gFU
fW7aiwJehqA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=fW7aiwJehqA
CAAKTcWr0Ow,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=CAAKTcWr0Ow
d7BCQ4YYK7Q,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=d7BCQ4YYK7Q
1h-GPXQrLZw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=1h-GPXQrLZw
Nky1DUj9s1M,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Nky1DUj9s1M
S2yiPu5dMrc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=S2yiPu5dMrc
XwPVKsvrFXc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=XwPVKsvrFXc
kukiDf9Ilcc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=kukiDf9Ilcc
nt6NTWQ-h6o,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=nt6NTWQ-h6o
aWkc5eqw_bI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=aWkc5eqw_bI
Wdvb5iYVnLg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Wdvb5iYVnLg
aXs9hEgJCss,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=aXs9hEgJCss
0e9cj2lCT-I,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=0e9cj2lCT-I
6KVYM7sKW7k,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=6KVYM7sKW7k
sZI2jxV4Lko,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=sZI2jxV4Lko
pvv8SNS1CNM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=pvv8SNS1CNM
-ZKSCETITis,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=-ZKSCETITis
ITWCZkopgAI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ITWCZkopgAI
Z6oj3yiO8yQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Z6oj3yiO8yQ
l7MPZ0z8A7s,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=l7MPZ0z8A7s
DpxUcLNzpus,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=DpxUcLNzpus
yYzOuyWH_ks,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=yYzOuyWH_ks
qvhxJ14buS4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=qvhxJ14buS4
ftIdBG-UgFY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ftIdBG-UgFY
EAYoxW1035c,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=EAYoxW1035c
WudSanWyhRo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=WudSanWyhRo
UsngU-HjH_Q,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=UsngU-HjH_Q
7QnhGeWsXFM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=7QnhGeWsXFM
ANid5B_euzk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ANid5B_euzk
azTCZRBe6SA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=azTCZRBe6SA
f0sE_dNrimU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=f0sE_dNrimU
mw_-0iCVpUc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=mw_-0iCVpUc
1KNGC9GgJKk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=1KNGC9GgJKk
cgymoMWTRjo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=cgymoMWTRjo
b_BY1iB_TPA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=b_BY1iB_TPA
-N7hXlv2JNA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=-N7hXlv2JNA
oXEfgo9AInY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=oXEfgo9AInY
1qwgKpBp9QQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=1qwgKpBp9QQ
4WVKt1A8HDE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=4WVKt1A8HDE
qTS2mGUh0Aw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=qTS2mGUh0Aw
GsQG-xrFe2s,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=GsQG-xrFe2s
6RkGM-pSJ2c,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=6RkGM-pSJ2c
H2fOkeXxpyw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=H2fOkeXxpyw
4BfLwW5TzNc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=4BfLwW5TzNc
pcYxB8ATtec,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=pcYxB8ATtec
uhNNm5VNBU4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=uhNNm5VNBU4
S5nnwr5_kDA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=S5nnwr5_kDA
ktonI7J3kLY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ktonI7J3kLY
4qk-OyTFNv0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=4qk-OyTFNv0
FbNkDjX5efE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=FbNkDjX5efE
AQtTG2N_QCg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=AQtTG2N_QCg
hF3NM9j-u7I,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=hF3NM9j-u7I
Uv7I75pLmb4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Uv7I75pLmb4
USzaWjjjOJI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=USzaWjjjOJI
8-vHy_av6sQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=8-vHy_av6sQ
ErLxWUzIHmQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ErLxWUzIHmQ
3RzTktCZMNE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=3RzTktCZMNE
kTX4hphiCtQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=kTX4hphiCtQ
5lIdNrrO_o8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=5lIdNrrO_o8
sriNozVSj0U,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=sriNozVSj0U
zQvkVLotCqs,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=zQvkVLotCqs
wfRxTkS3Wz8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=wfRxTkS3Wz8
UgBP8qwqJbY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=UgBP8qwqJbY
mircJrA4Ylw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=mircJrA4Ylw
BlCXEMp_lqY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=BlCXEMp_lqY
yM1wa7TjwkQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=yM1wa7TjwkQ
dZ_b7FJM2-0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=dZ_b7FJM2-0
lSX889WJ0Vw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=lSX889WJ0Vw
Rt5ZjPBtFLo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Rt5ZjPBtFLo
Jmjcl-MWC6w,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=Jmjcl-MWC6w
olT_jokDWuo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=olT_jokDWuo
i0IkKN9NoPk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=i0IkKN9NoPk
nPVkewp8-vo,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=nPVkewp8-vo
0H_6VB03p6o,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=0H_6VB03p6o
WgVYErLN42k,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=WgVYErLN42k
0dBmuv-tgT0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=0dBmuv-tgT0
ymjW_Iu_mZE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=ymjW_Iu_mZE
gwM2OGjiCDk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=gwM2OGjiCDk
yfqSRZMPQNQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=yfqSRZMPQNQ
3CtEvTYH8Wk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=3CtEvTYH8Wk
mZxF1IJEsaY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=mZxF1IJEsaY
_38WG7asOz0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=_38WG7asOz0
cG4xvnLYt4k,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=cG4xvnLYt4k
5o2AUeUh2ug,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=5o2AUeUh2ug
YrEc8oMIxDs,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=YrEc8oMIxDs
HH4eI9VofWM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=HH4eI9VofWM
k7LuNbIFw6M,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=k7LuNbIFw6M
tqMnssbPtbM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=tqMnssbPtbM
5-HdLf_lizI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=5-HdLf_lizI
DyU26UuRIrQ,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=DyU26UuRIrQ
mY2-rKAsO80,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=mY2-rKAsO80
BVJMHsjxNKc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=BVJMHsjxNKc
v_t9we2gMEI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=v_t9we2gMEI
j2urTXii2Sk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=j2urTXii2Sk
P1eDzmtuQxI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=P1eDzmtuQxI
_IUf6SH9sPg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=_IUf6SH9sPg
d4e6_bOE9bk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=d4e6_bOE9bk
j9OZ-7aCAyA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=j9OZ-7aCAyA
lyNGeDg6EII,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=lyNGeDg6EII
RCWl0rf8lpE,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=RCWl0rf8lpE
3G-WtRJun2E,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=3G-WtRJun2E
EGuKbrBwJOA,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=EGuKbrBwJOA
DdhElsAzxGM,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=DdhElsAzxGM
WZ9PvSAOVUc,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=WZ9PvSAOVUc
NJ-x7GrQA5U,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=NJ-x7GrQA5U
b93-zn-DtBw,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=b93-zn-DtBw
-vZNQ_STipU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=-vZNQ_STipU
sFiaXV0b9_Q,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=sFiaXV0b9_Q
QV133ZptdWI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=QV133ZptdWI
sgmAcVHQQP0,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=sgmAcVHQQP0
O35xpKQporI,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=O35xpKQporI
O9Sq9plyTxY,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=O9Sq9plyTxY
vb-o1DvvHxk,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=vb-o1DvvHxk
tz0oGel5EYU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=tz0oGel5EYU
wQnKuvfNkWU,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=wQnKuvfNkWU
VDnz4ee6bI8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=VDnz4ee6bI8
-hu9wyIUryg,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=-hu9wyIUryg
g-N7nukkNh4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=g-N7nukkNh4
KQ6Fg206O9U,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=KQ6Fg206O9U
syF1CEiWAto,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=syF1CEiWAto
4XOBjaZlmf8,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=4XOBjaZlmf8
5I4ArvF7NF4,UCd6MoB9NC6uYN2grvUNT-Zg,https://www.youtube.com/watch?v=5I4ArvF7NF4
